id,userId,task,input_type,input,input_assessment,confidence,understanding,valence,arousal,task_start,task_end,task_time,valence_high,arousal_high,emotion_quartile,parsed_input
,131,5,llm_answer,"{""output"": ""Leider habe ich keine Antwort auf diese Frage. Versuchen Sie bitte Ihre Frage anders zu formulieren, oder komplexe Fragestellungen in einfachere Fragen zu unterteilen.""}",,,,2.0,6.0,,1719309992.0,,0,1,2,"Leider habe ich keine Antwort auf diese Frage. Versuchen Sie bitte Ihre Frage anders zu formulieren, oder komplexe Fragestellungen in einfachere Fragen zu unterteilen."
,133,1,final_output,"Littenweiler, Ebnet, Mittelwiehre, Unterwiehre-Nord, Altstadt-Ring, Neuburg, Brühl-Industriegebiet, Unterwiehre-Süd, Brühl-Beurbarung, Mooswald-Ost, Lehen, Haslach-Egerten, Haslach-Schildacker, St. Georgen-Nord, Tiengen, Weingarten, Herdern-Nord, Kappel, Mooswald-West, Opfingen, Munzingen, Rieselfeld, Mundenhof, Oberau, Oberwiehre, Zähringen, Waldsee, Altstadt-Mitte, Alt-Betzenhausen, Brühl-Güterbahnhof, Betzenhausen-Bischofslinde, Landwasser, St. Georgen-Süd, Herdern-Süd, Hochdorf, Günterstal, Stühlinger-Eschholz, Alt-Stühlinger, Haslach-Gartenstadt, Haslach-Haid, Waltershofen, Vauban",,1.0,3.0,3.0,7.0,1719318885970.0,1719319207452.0,343.26,0,1,2,"Littenweiler, Ebnet, Mittelwiehre, Unterwiehre-Nord, Altstadt-Ring, Neuburg, Brühl-Industriegebiet, Unterwiehre-Süd, Brühl-Beurbarung, Mooswald-Ost, Lehen, Haslach-Egerten, Haslach-Schildacker, St. Georgen-Nord, Tiengen, Weingarten, Herdern-Nord, Kappel, Mooswald-West, Opfingen, Munzingen, Rieselfeld, Mundenhof, Oberau, Oberwiehre, Zähringen, Waldsee, Altstadt-Mitte, Alt-Betzenhausen, Brühl-Güterbahnhof, Betzenhausen-Bischofslinde, Landwasser, St. Georgen-Süd, Herdern-Süd, Hochdorf, Günterstal, Stühlinger-Eschholz, Alt-Stühlinger, Haslach-Gartenstadt, Haslach-Haid, Waltershofen, Vauban"
,133,1,prompt,"gibt es zu einem oder mehreren Stadtbezirken ab 1992 Daten, die vorher nicht in den Daten auftauchen?",,,,,,,1719318961.0,,0,0,1,"gibt es zu einem oder mehreren Stadtbezirken ab 1992 Daten, die vorher nicht in den Daten auftauchen?"
,133,1,llm_answer,"{""output"": ""Die Daten zu einem oder mehreren Stadtbezirken ab 1992 sind verf\u00fcgbar.""}",,,,3.0,6.0,,1719319046.0,,0,1,2,Die Daten zu einem oder mehreren Stadtbezirken ab 1992 sind verfügbar.
,133,2,final_output,223.718,,4.0,4.0,3.0,7.0,1719318201180.0,1719318367107.0,188.88,0,1,2,223.718
,133,2,prompt,was waren die Bevölkerungszahlen der einzelnen Stadtbezirke in 2021,,,,,,,1719318253.0,,0,0,1,was waren die Bevölkerungszahlen der einzelnen Stadtbezirke in 2021
,133,2,llm_answer,"{""output"": ""Die Bev\u00f6lkerungszahlen der Stadtbezirke in 2021 sind wie folgt:\n- Altstadt-Ring: 3680 Einwohner\n- Neuburg: 5230 Einwohner\n- Br\u00fchl-Industriegebiet: 1454 Einwohner\n- Br\u00fchl-Beurbarung: 2664 Einwohner\n- Kappel: 2671 Einwohner\n- Oberau: 6749 Einwohner\n- Oberwiehre: 6616 Einwohner\n- Mooswald-West: 3907 Einwohner\n- Betzenhausen-Bischofslinde: 9526 Einwohner\n- Landwasser: 7071 Einwohner\n- Herdern-Nord: 6206 Einwohner\n- Z\u00e4hringen: 9117 Einwohner\n- Br\u00fchl-G\u00fcterbahnhof: 8536 Einwohner\n- Waldsee: 5861 Einwohner\n- Alt-Betzenhausen: 5174 Einwohner\n- Lehen: 2496 Einwohner\n- Mundenhof: 45 Einwohner\n- St. Georgen-S\u00fcd: 2401 Einwohner\n- Tiengen: 3471 Einwohner\n- Herdern-S\u00fcd: 6386 Einwohner\n- Ebnet: 2689 Einwohner\n- Mooswald-Ost: 5258 Einwohner\n- Haslach-Egerten: 8014 Einwohner\n- Opfingen: 4507 Einwohner\n- Munzingen: 3019 Einwohner\n- Weingarten: 11264 Einwohner\n- Rieselfeld: 9459 Einwohner\n- Vauban: 5210 Einwohner\n- Hochdorf: 5157 Einwohner\n- Littenweiler: 8192 Einwohner\n- Mittelwiehre: 4674 Einwohner\n- Unterwiehre-Nord: 5210 Einwohner\n- Unterwiehre-S\u00fcd: 7911 Einwohner\n- G\u00fcnterstal: 2087 Einwohner\n- St\u00fchlinger-Eschholz: 6796 Einwohner\n- Alt-St\u00fchlinger: 8991 Einwohner\n- Waltershofen: 2180 Einwohner\n- Haslach-Gartenstadt: 8327 Einwohner\n- Haslach-Schildacker: 1307 Einwohner\n- Haslach-Haid: 3865 Einwohner\n- St. Georgen-Nord: 10340 Einwohner""}",,,,5.0,6.0,,1719318292.0,,1,1,4,"Die Bevölkerungszahlen der Stadtbezirke in 2021 sind wie folgt:
- Altstadt-Ring: 3680 Einwohner
- Neuburg: 5230 Einwohner
- Brühl-Industriegebiet: 1454 Einwohner
- Brühl-Beurbarung: 2664 Einwohner
- Kappel: 2671 Einwohner
- Oberau: 6749 Einwohner
- Oberwiehre: 6616 Einwohner
- Mooswald-West: 3907 Einwohner
- Betzenhausen-Bischofslinde: 9526 Einwohner
- Landwasser: 7071 Einwohner
- Herdern-Nord: 6206 Einwohner
- Zähringen: 9117 Einwohner
- Brühl-Güterbahnhof: 8536 Einwohner
- Waldsee: 5861 Einwohner
- Alt-Betzenhausen: 5174 Einwohner
- Lehen: 2496 Einwohner
- Mundenhof: 45 Einwohner
- St. Georgen-Süd: 2401 Einwohner
- Tiengen: 3471 Einwohner
- Herdern-Süd: 6386 Einwohner
- Ebnet: 2689 Einwohner
- Mooswald-Ost: 5258 Einwohner
- Haslach-Egerten: 8014 Einwohner
- Opfingen: 4507 Einwohner
- Munzingen: 3019 Einwohner
- Weingarten: 11264 Einwohner
- Rieselfeld: 9459 Einwohner
- Vauban: 5210 Einwohner
- Hochdorf: 5157 Einwohner
- Littenweiler: 8192 Einwohner
- Mittelwiehre: 4674 Einwohner
- Unterwiehre-Nord: 5210 Einwohner
- Unterwiehre-Süd: 7911 Einwohner
- Günterstal: 2087 Einwohner
- Stühlinger-Eschholz: 6796 Einwohner
- Alt-Stühlinger: 8991 Einwohner
- Waltershofen: 2180 Einwohner
- Haslach-Gartenstadt: 8327 Einwohner
- Haslach-Schildacker: 1307 Einwohner
- Haslach-Haid: 3865 Einwohner
- St. Georgen-Nord: 10340 Einwohner"
,133,3,final_output,Alt-Stühlinger,,5.0,5.0,5.0,7.0,1719317693828.0,1719317955237.0,326.79,1,1,4,Alt-Stühlinger
,133,3,prompt, in welchem Stadtbezirk Freiburgs gab es 2020 die meisten Einpersonenhaushalte,,,,,,,1719317737.0,,0,0,1, in welchem Stadtbezirk Freiburgs gab es 2020 die meisten Einpersonenhaushalte
,133,3,llm_answer,"{""output"": ""Der Stadtbezirk in Freiburg mit den meisten Einpersonenhaushalten im Jahr 2020 war Alt-St\u00fchlinger.""}",,,,3.0,6.0,,1719317890.0,,0,1,2,Der Stadtbezirk in Freiburg mit den meisten Einpersonenhaushalten im Jahr 2020 war Alt-Stühlinger.
,133,4,final_output,11201,,4.0,4.0,4.0,7.0,1719318764767.0,1719318863427.0,121.49,1,1,4,11201
,133,4,prompt,Wie ist die Kitaquote der Gesamtstadt Freiburg im Jahr 2020,,,,,,,1719318419.0,,0,0,1,Wie ist die Kitaquote der Gesamtstadt Freiburg im Jahr 2020
,133,4,llm_answer,"{""output"": ""Die Kitaquote der Gesamtstadt Freiburg im Jahr 2020 betr\u00e4gt 11201 Pl\u00e4tze.""}",,,,4.0,6.0,,1719318488.0,,1,1,4,Die Kitaquote der Gesamtstadt Freiburg im Jahr 2020 beträgt 11201 Plätze.
,133,4,llm_answer,"{""output"": ""Die Kitaquote der Gesamtstadt Freiburg im Jahr 2020 betr\u00e4gt 11201 Pl\u00e4tze.""}",,,,4.0,6.0,,1719318837.0,,1,1,4,Die Kitaquote der Gesamtstadt Freiburg im Jahr 2020 beträgt 11201 Plätze.
,133,5,final_output,Oberwiehre,,5.0,5.0,5.0,7.0,1719318020361.0,1719318176579.0,180.73,1,1,4,Oberwiehre
,133,5,prompt,in welchem Stadtbezirk gab es 2010 die meisten Altbauwohnungen (Baujahr vor 1949),,,,,,,1719318063.0,,0,0,1,in welchem Stadtbezirk gab es 2010 die meisten Altbauwohnungen (Baujahr vor 1949)
,133,5,llm_answer,"{""output"": ""Im Jahr 2010 gab es im Stadtbezirk Oberwiehre die meisten Altbauwohnungen (Baujahr vor 1949).""}",,,,5.0,6.0,,1719318146.0,,1,1,4,Im Jahr 2010 gab es im Stadtbezirk Oberwiehre die meisten Altbauwohnungen (Baujahr vor 1949).
,134,1,final_output,"Haslach-Haid, Waldsee, Oberwiehre, Unterwiehre-Süd",,2.0,1.0,1.0,5.0,1719319415208.0,1719319808818.0,420.63,0,1,2,"Haslach-Haid, Waldsee, Oberwiehre, Unterwiehre-Süd"
,134,1,prompt,"Gibt es für manche Stadtbezirke Datensätze zur Einwohneranzahl, die es vor 1992 nicht gegeben hat?",,,,,,,1719319542.0,,0,0,1,"Gibt es für manche Stadtbezirke Datensätze zur Einwohneranzahl, die es vor 1992 nicht gegeben hat?"
,134,2,final_output,XXXX,,1.0,1.0,1.0,6.0,1719319835859.0,1719320215333.0,398.84,0,1,2,XXXX
,134,2,prompt,Zeig mir die Einwohnerzahlen von 2021 für alle Bezirke,,,,,,,1719319875.0,,0,0,1,Zeig mir die Einwohnerzahlen von 2021 für alle Bezirke
,134,2,llm_answer,"{""output"": ""Die Einwohnerzahlen von 2021 f\u00fcr alle Bezirke sind in der Tabelle \""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand\"" verf\u00fcgbar.""}",,,,4.0,4.0,,1719319970.0,,1,1,4,"Die Einwohnerzahlen von 2021 für alle Bezirke sind in der Tabelle ""de_bw_freiburg_grunddaten_fuer_indikatoren_stadtbezirke___bevoelkerungsbestand"" verfügbar."
,134,3,final_output,Alt-Stühlinger,,5.0,5.0,4.0,5.0,1719320525403.0,1719320696454.0,188.45,1,1,4,Alt-Stühlinger
,134,3,prompt,In welchem Stadtbezirk gab es 2020 die meisten Haushalte mit nur einer Person?,,,,,,,1719320568.0,,0,0,1,In welchem Stadtbezirk gab es 2020 die meisten Haushalte mit nur einer Person?
,134,3,llm_answer,"{""output"": ""Im Jahr 2020 gab es im Stadtbezirk Alt-St\u00fchlinger die meisten Haushalte mit nur einer Person.""}",,,,4.0,4.0,,1719320666.0,,1,1,4,Im Jahr 2020 gab es im Stadtbezirk Alt-Stühlinger die meisten Haushalte mit nur einer Person.
,134,4,final_output,11201,,4.0,1.0,1.0,6.0,1719320713723.0,1719321041616.0,342.58,0,1,2,11201
,134,4,prompt,Wie viele Kitaplätze gab es 2020 in der Gesamtstadt Freiburg?,,,,,,,1719320751.0,,0,0,1,Wie viele Kitaplätze gab es 2020 in der Gesamtstadt Freiburg?
,134,4,llm_answer,"{""output"": ""Im Jahr 2020 gab es insgesamt 436 Kitapl\u00e4tze in der Gesamtstadt Freiburg.""}",,,,4.0,4.0,,1719320789.0,,1,1,4,Im Jahr 2020 gab es insgesamt 436 Kitaplätze in der Gesamtstadt Freiburg.
,134,5,final_output,Oberwiehre,,5.0,4.0,4.0,5.0,1719320234115.0,1719320509615.0,291.2,1,1,4,Oberwiehre
,134,5,prompt,Welcher Bezirk hatte 2010 die meisten Altbauwohnungen?,,,,,,,1719320302.0,,0,0,1,Welcher Bezirk hatte 2010 die meisten Altbauwohnungen?
,134,5,llm_answer,"{""output"": ""Oberwiehre hatte 2010 die meisten Altbauwohnungen.""}",,,,4.0,4.0,,1719320453.0,,1,1,4,Oberwiehre hatte 2010 die meisten Altbauwohnungen.
,135,1,final_output,"Altstadt, Neuburg, Herdern, Altstadt-Mitte, Alststadt-Ring",,2.0,3.0,2.0,5.0,1719323368942.0,1719323377449.0,344.88,0,1,2,"Altstadt, Neuburg, Herdern, Altstadt-Mitte, Alststadt-Ring"
,135,1,prompt,Welche Stadtbezirke sind ab 1992 neu dazugekommen?,,,,,,,1719323258.0,,0,0,1,Welche Stadtbezirke sind ab 1992 neu dazugekommen?
,135,1,llm_answer,"{""output"": ""Leider habe ich keine Antwort auf diese Frage. Versuchen Sie bitte Ihre Frage anders zu formulieren, oder komplexe Fragestellungen in einfachere Fragen zu unterteilen.""}",,,,2.0,5.0,,1719323294.0,,0,1,2,"Leider habe ich keine Antwort auf diese Frage. Versuchen Sie bitte Ihre Frage anders zu formulieren, oder komplexe Fragestellungen in einfachere Fragen zu unterteilen."
,135,2,final_output,10340,,1.0,4.0,2.0,5.0,1719321612000.0,1719321817723.0,219.23,0,1,2,10340
,135,2,prompt,Wieviele Personen wohnten 2021 in der Gesamtstadt?,,,,,,,1719321686.0,,0,0,1,Wieviele Personen wohnten 2021 in der Gesamtstadt?
,135,2,llm_answer,"{""output"": ""Die Anzahl der Personen in der Gesamtstadt f\u00fcr das Jahr 2021 betr\u00e4gt 0.""}",,,,2.0,5.0,,1719321719.0,,0,1,2,Die Anzahl der Personen in der Gesamtstadt für das Jahr 2021 beträgt 0.
,135,3,final_output,Alt-Stühlinger,,2.0,4.0,2.0,5.0,1719321391427.0,1719321581906.0,220.36,0,1,2,Alt-Stühlinger
,135,3,prompt,Welcher Stadtbezirk hat die meisten Einpersonenhaushalte?,,,,,,,1719321441.0,,0,0,1,Welcher Stadtbezirk hat die meisten Einpersonenhaushalte?
,135,3,llm_answer,"{""output"": ""Der Stadtbezirk \""Alt-St\u00fchlinger\"" hat die meisten Einpersonenhaushalte mit insgesamt 3768 Haushalten.""}",,,,3.0,3.0,,1719321486.0,,0,0,1,"Der Stadtbezirk ""Alt-Stühlinger"" hat die meisten Einpersonenhaushalte mit insgesamt 3768 Haushalten."
,135,4,final_output,10760,,1.0,2.0,2.0,3.0,1719322830657.0,1719323038737.0,219.4,0,0,1,10760
,135,4,prompt,Wieviele Kitaplätze für Kinder unter 6 Jahren gibt es in Freiburg?,,,,,,,1719322929.0,,0,0,1,Wieviele Kitaplätze für Kinder unter 6 Jahren gibt es in Freiburg?
,135,4,llm_answer,"{""output"": ""Die Anzahl der Kitapl\u00e4tze f\u00fcr Kinder unter 6 Jahren in Freiburg betr\u00e4gt 10760.""}",,,,3.0,4.0,,1719322988.0,,0,1,2,Die Anzahl der Kitaplätze für Kinder unter 6 Jahren in Freiburg beträgt 10760.
,135,5,final_output,Oberwiehre,,4.0,5.0,2.0,5.0,1719321830736.0,1719322819961.0,1000.0,0,1,2,Oberwiehre
,135,5,prompt,In welchem Stadtbezirk gab es 2010 die meisten Altbauwohnungen (Baujahr vor 1949)?,,,,,,,1719322632.0,,0,0,1,In welchem Stadtbezirk gab es 2010 die meisten Altbauwohnungen (Baujahr vor 1949)?
,135,5,llm_answer,"{""output"": ""Im Stadtbezirk Oberwiehre gab es 2010 die meisten Altbauwohnungen (Baujahr vor 1949).""}",,,,2.0,4.0,,1719322683.0,,0,1,2,Im Stadtbezirk Oberwiehre gab es 2010 die meisten Altbauwohnungen (Baujahr vor 1949).
,136,1,final_output,keine,,2.0,2.0,1.0,1.0,1719326228633.0,1719326357024.0,146.46,0,0,1,keine
,136,1,prompt,"Gibt es zu einem oder mehreren Stadtteilen in Freiburg ab 1992 Daten, die vorher nicht in den Daten auftauchten",,,,,,,1719326311.0,,0,0,1,"Gibt es zu einem oder mehreren Stadtteilen in Freiburg ab 1992 Daten, die vorher nicht in den Daten auftauchten"
,136,2,final_output,Jahr 2021 227.537,,2.0,3.0,2.0,2.0,1719325347789.0,1719325674561.0,361.97,0,0,1,Jahr 2021 227.537
,136,2,prompt, Überprüfe ob die Bevölkerungszahlen der einzelnen Stadtbezirke mit denen der Gesamtstadt übereinstimmten. Überprüfen Sie ob die Zahlen für das Jahr 2021 übereinstimmen und nenne die Einwohnerzahlen für die Gesamtstadt und die Summe der Einwohnerzahlen der einzelnen Stadtbezirke.,,,,,,,1719325421.0,,0,0,1, Überprüfe ob die Bevölkerungszahlen der einzelnen Stadtbezirke mit denen der Gesamtstadt übereinstimmten. Überprüfen Sie ob die Zahlen für das Jahr 2021 übereinstimmen und nenne die Einwohnerzahlen für die Gesamtstadt und die Summe der Einwohnerzahlen der einzelnen Stadtbezirke.
,136,2,llm_answer,"{""output"": ""Die Bev\u00f6lkerungszahlen der Stadtbezirke f\u00fcr das Jahr 1988 sind wie folgt:\n- Altstadt-Mitte: 4109 Einwohner\n- Altstadt-Ring: 3072 Einwohner\n- Neuburg: 3955 Einwohner\nDie Gesamtzahl der Einwohner f\u00fcr die Stadt Freiburg im Jahr 1988 betr\u00e4gt 11136.""}",,,,3.0,4.0,,1719325552.0,,0,1,2,"Die Bevölkerungszahlen der Stadtbezirke für das Jahr 1988 sind wie folgt:
- Altstadt-Mitte: 4109 Einwohner
- Altstadt-Ring: 3072 Einwohner
- Neuburg: 3955 Einwohner
Die Gesamtzahl der Einwohner für die Stadt Freiburg im Jahr 1988 beträgt 11136."
,136,3,final_output,Der Stadtbezirk mit den meisten Einpersonenhaushalten im Jahr 2020 war Alt-Stühlinger.,,1.0,2.0,1.0,1.0,1719326053900.0,1719326208050.0,174.34,0,0,1,Der Stadtbezirk mit den meisten Einpersonenhaushalten im Jahr 2020 war Alt-Stühlinger.
,136,3,prompt,"Es soll eine Auswertung über die Anteile der Einpersonenhaushalt (Haushalte mit nur einer Person) erstellt werden. Dafür soll zuerst ermittelt werden, in welchem Stadtbezirk es 2020 die meisten Einpersonenhaushalt gab. Anschließend soll die Bevölkerungszahl in diesem Bezirk ermittelt werden.",,,,,,,1719326094.0,,0,0,1,"Es soll eine Auswertung über die Anteile der Einpersonenhaushalt (Haushalte mit nur einer Person) erstellt werden. Dafür soll zuerst ermittelt werden, in welchem Stadtbezirk es 2020 die meisten Einpersonenhaushalt gab. Anschließend soll die Bevölkerungszahl in diesem Bezirk ermittelt werden."
,136,3,llm_answer,"{""output"": ""Der Stadtbezirk mit den meisten Einpersonenhaushalten im Jahr 2020 war Alt-St\u00fchlinger.""}",,,,2.0,4.0,,1719326183.0,,0,1,2,Der Stadtbezirk mit den meisten Einpersonenhaushalten im Jahr 2020 war Alt-Stühlinger.
,136,4,final_output,"11.201, ",,1.0,1.0,1.0,1.0,1719325709143.0,1719326041235.0,344.68,0,0,1,"11.201, "
,136,4,prompt,Wie ist die Kitaquote der Gesamtstadt Freiburg im Jahr 2020 Gib Sie Anzahl der Kitaplätze und Kinder unter 6 Jahren an)?,,,,,,,1719325757.0,,0,0,1,Wie ist die Kitaquote der Gesamtstadt Freiburg im Jahr 2020 Gib Sie Anzahl der Kitaplätze und Kinder unter 6 Jahren an)?
,136,4,llm_answer,"{""output"": ""Die Anzahl der Kitapl\u00e4tze betr\u00e4gt 11.201, die Anzahl der Pl\u00e4tze f\u00fcr Kinder unter 3 Jahren betr\u00e4gt 3.014 und die Anzahl der Pl\u00e4tze f\u00fcr Kinder ab 3 Jahren betr\u00e4gt 8.111.""}",,,,2.0,2.0,,1719326009.0,,0,0,1,"Die Anzahl der Kitaplätze beträgt 11.201, die Anzahl der Plätze für Kinder unter 3 Jahren beträgt 3.014 und die Anzahl der Plätze für Kinder ab 3 Jahren beträgt 8.111."
,136,5,final_output,Oberwiehre.,,2.0,1.0,1.0,1.0,1719326374591.0,1719326534135.0,173.08,0,0,1,Oberwiehre.
,136,5,prompt,in welchem Stadtbezirk gab es 2010 die meisten Altbauwohnungen (Baujahr vor 1949) und wie viele Baugenehmigungen dort in darauffolgenden 10 Jahren (bis einschließlich 2020) insgesamt erteilt wurden.,,,,,,,1719326423.0,,0,0,1,in welchem Stadtbezirk gab es 2010 die meisten Altbauwohnungen (Baujahr vor 1949) und wie viele Baugenehmigungen dort in darauffolgenden 10 Jahren (bis einschließlich 2020) insgesamt erteilt wurden.
,136,5,llm_answer,"{""output"": ""Der Stadtbezirk mit den meisten Altbauwohnungen im Jahr 2010 war Oberwiehre.""}",,,,1.0,5.0,,1719326502.0,,0,1,2,Der Stadtbezirk mit den meisten Altbauwohnungen im Jahr 2010 war Oberwiehre.
,138,1,final_output,"Littenweiler, Ebnet, Mittelwiehre, Unterwiehre-Nord, Unterwiehre-Süd, Mooswald-Ost, Haslach-Egerten, Haslach-Schildacker, St. Georgen-Nord, Opfingen, Munzingen, Weingarten, Rieselfeld, Herdern-Süd, Hochdorf, Günterstal, Brühl-Beurbarung, Stühlinger-Eschholz, Alt-Stühlinger, Waltershofen, Haslach-Gartenstadt, Haslach-Haid, Altstadt-Ring, Neuburg, Brühl-Industriegebiet, Lehen, Tiengen, Herdern-Nord, Kappel, Mooswald-West, Mundenhof, Oberau, Oberwiehre, Zähringen, Waldsee, Altstadt-Mitte, Alt-Betzenhausen, Brühl-Güterbahnhof, Betzenhausen-Bischofslinde, Landwasser, St. Georgen-Süd, Vauban",,5.0,5.0,4.0,3.0,1719329884954.0,1719329899869.0,221.51,1,0,3,"Littenweiler, Ebnet, Mittelwiehre, Unterwiehre-Nord, Unterwiehre-Süd, Mooswald-Ost, Haslach-Egerten, Haslach-Schildacker, St. Georgen-Nord, Opfingen, Munzingen, Weingarten, Rieselfeld, Herdern-Süd, Hochdorf, Günterstal, Brühl-Beurbarung, Stühlinger-Eschholz, Alt-Stühlinger, Waltershofen, Haslach-Gartenstadt, Haslach-Haid, Altstadt-Ring, Neuburg, Brühl-Industriegebiet, Lehen, Tiengen, Herdern-Nord, Kappel, Mooswald-West, Mundenhof, Oberau, Oberwiehre, Zähringen, Waldsee, Altstadt-Mitte, Alt-Betzenhausen, Brühl-Güterbahnhof, Betzenhausen-Bischofslinde, Landwasser, St. Georgen-Süd, Vauban"
,138,1,prompt,"Für welche Stadtbezirke gibt es ab 1992 Daten, die vorher nicht in den Daten auftauchen?",,,,,,,1719329774.0,,0,0,1,"Für welche Stadtbezirke gibt es ab 1992 Daten, die vorher nicht in den Daten auftauchen?"
,138,2,final_output,227537,,1.0,3.0,2.0,5.0,1719328915827.0,1719329174762.0,282.64,0,1,2,227537
,138,2,prompt,Wie viele Einwohner hat die Gesamtstadt?,,,,,,,1719328966.0,,0,0,1,Wie viele Einwohner hat die Gesamtstadt?
,138,2,llm_answer,"{""output"": ""Die Gesamtstadt hat je nach Jahr zwischen 176.506 und 227.537 Einwohner.""}",,,,4.0,4.0,,1719329030.0,,1,1,4,Die Gesamtstadt hat je nach Jahr zwischen 176.506 und 227.537 Einwohner.
,138,3,final_output,Alt-Stühlinger,,5.0,5.0,4.0,3.0,1719329552099.0,1719329668409.0,142.99,1,0,3,Alt-Stühlinger
,138,3,prompt,in welchem Stadtbezirk gab es 2020 die meisten Einpersonenhaushalt,,,,,,,1719329601.0,,0,0,1,in welchem Stadtbezirk gab es 2020 die meisten Einpersonenhaushalt
,138,3,llm_answer,"{""output"": ""Im Jahr 2020 gab es die meisten Einpersonenhaushalte im Stadtbezirk Alt-St\u00fchlinger.""}",,,,4.0,4.0,,1719329633.0,,1,1,4,Im Jahr 2020 gab es die meisten Einpersonenhaushalte im Stadtbezirk Alt-Stühlinger.
,138,4,final_output,11201,,5.0,4.0,4.0,5.0,1719329198569.0,1719329336811.0,155.69,1,1,4,11201
,138,4,prompt,wie viele Kitaplätze gab es in Freiburg im jahr 2020,,,,,,,1719329272.0,,0,0,1,wie viele Kitaplätze gab es in Freiburg im jahr 2020
,138,4,llm_answer,"{""output"": ""Im Jahr 2020 gab es 11.201 Kitapl\u00e4tze in Freiburg.""}",,,,4.0,4.0,,1719329314.0,,1,1,4,Im Jahr 2020 gab es 11.201 Kitaplätze in Freiburg.
,138,5,final_output,Oberwiehre,,3.0,5.0,3.0,3.0,1719329353532.0,1719329534959.0,199.07,0,0,1,Oberwiehre
,138,5,prompt,in welchem statdbezirk gab es 2010 die meisten altbauten mit einem baujahr vor 1949,,,,,,,1719329437.0,,0,0,1,in welchem statdbezirk gab es 2010 die meisten altbauten mit einem baujahr vor 1949
,138,5,llm_answer,"{""output"": ""Im Stadtbezirk Oberwiehre gab es 2010 die meisten Altgeb\u00e4ude mit einem Baujahr vor 1949.""}",,,,4.0,4.0,,1719329495.0,,1,1,4,Im Stadtbezirk Oberwiehre gab es 2010 die meisten Altgebäude mit einem Baujahr vor 1949.
,140,1,final_output,Keine,,1.0,2.0,2.0,5.0,1719333871798.0,1719334085355.0,242.54,0,1,2,Keine
,140,1,prompt,Gibt es zu allen Stadtbezirken durchgängig seit 1990 Einwohnerzahlen?,,,,,,,1719333949.0,,0,0,1,Gibt es zu allen Stadtbezirken durchgängig seit 1990 Einwohnerzahlen?
,140,2,final_output,227.537,,4.0,3.0,3.0,5.0,1719334633990.0,1719334798416.0,180.67,0,1,2,227.537
,140,2,prompt,Einwohneranzahl in Freiburg,,,,,,,1719334665.0,,0,0,1,Einwohneranzahl in Freiburg
,140,2,llm_answer,"{""output"": ""Die Einwohneranzahl in Freiburg variiert je nach Jahr.""}",,,,5.0,4.0,,1719334700.0,,1,1,4,Die Einwohneranzahl in Freiburg variiert je nach Jahr.
,140,3,final_output,Altstadt-Mitte,,1.0,1.0,2.0,5.0,1719334114495.0,1719334266973.0,172.47,0,1,2,Altstadt-Mitte
,140,3,prompt,Welcher Stadtteil hat die meisten Einpersonenhaushalte? ,,,,,,,1719334146.0,,0,0,1,Welcher Stadtteil hat die meisten Einpersonenhaushalte? 
,140,3,llm_answer,"{""output"": ""Altstadt-Mitte""}",,,,5.0,4.0,,1719334184.0,,1,1,4,Altstadt-Mitte
,140,4,final_output,9927,,1.0,1.0,1.0,6.0,1719334287297.0,1719334482229.0,207.92,0,1,2,9927
,140,4,prompt,Wie ist die Kitaquote der Gesamtstadt Freiburg im Jahr 2020?,,,,,,,1719334308.0,,0,0,1,Wie ist die Kitaquote der Gesamtstadt Freiburg im Jahr 2020?
,140,4,llm_answer,"{""output"": ""Die Kitaquote der Gesamtstadt Freiburg im Jahr 2020 betr\u00e4gt 11201.""}",,,,3.0,5.0,,1719334384.0,,0,1,2,Die Kitaquote der Gesamtstadt Freiburg im Jahr 2020 beträgt 11201.
